ID,Ref_No,Name,Category,Latitude,Longitude,Address,Postcode,Feature_Easting,Feature_northing,Distance,Pointx_class
2726,114113923,The Sheaf,Bar,51.50489116,-0.091039788,"Hop Exchange, 24a, Southwark Street",SE1 1TY,532587,180167,19.9,1020034
2727,124754520,Steak & Lobster,Bar,51.52424887,-0.138392694,"6-7, Warren Street",W1T 5LN,529246,182235,12.9,1020034
2728,118149201,Atrium,Bar,51.52170933,-0.124052704,"3, Imperial Hotels London, 61-66, Russell Square",WC1B 5JS,530248,181978,16.2,1020034
2729,109133405,Barrio East,Bar,51.52598781,-0.078379536,"141-143, Shoreditch High Street",E1 6JE,533404,182536,29.5,1020034
2730,105192100,La Bodega Negra Cafe,Bar,51.51356498,-0.129863939,"14-16, Moor Street",W1D,529868,181062,10.2,1020034
2731,125805766,The Shaston Arms,Bar,51.51343795,-0.138271401,Ganton Street,W1F 7QN,529285,181033,12.3,1020034
2732,104551489,The Dragon Bar,Bar,51.52622028,-0.078297667,138-139,E1 6JE,533409,182562,5.4,1020034
2734,159228594,The Wine Place,Bar,51.51196807,-0.122781156,"33, Covent Garden Market, Covent Garden",WC2E 8BE,530364,180897,43,1020034
2735,158055015,The Signal Box,Bar,51.5282959,-0.133325907,"42, Main Concourse Upper, Euston Station",NW1 2DU,529586,182694,85.6,1020034
2736,158049776,Mrs Fogg's,Bar,51.51897144,-0.083303207,"7, Broadgate Circle",EC2M 2QS,533082.9,181746.8,61.5,1020034
2737,146696667,Tosi,Bar,51.51809699,-0.101860028,"16, West Smithfield",EC1A 9JR,531798,181616,24.1,1020034
2738,146697992,The Cellar,Bar,51.51593753,-0.08959789,"25, Moorgate",EC2R 6AR,532655,181398,16.5,1020034
2739,150629019,Salsa!,Bar,51.51103121,-0.113711677,"1, Temple Place",WC2R 2PH,530996,180809,17.8,1020034
2740,154152809,Ninety One,Bar,51.52178461,-0.072127456,"91-95, Brick Lane",E1 6QL,533850,182080,27.8,1020034
2741,152921062,Sports Bar & Grill Waterloo,Bar,51.50270612,-0.113277397,"B1, The Balcony, Waterloo Station",SE1 7LY,531050,179884,117.6,1020034
2742,154152796,The Little Shuffle Club,Bar,51.52374838,-0.075619553,"5, The Huntingdon Estate, Whitby Street",E1 6JU,533602,182292,8.4,1020034
2743,152920962,Bar 31,Bar,51.50443863,-0.086447708,"The Shard Tower, St. Thomas Street",SE1 9RY,532907,180125,35.5,1020034
2744,154156600,Junction East,Bar,51.52739063,-0.078378137,"1, Kingsland Road",E2 8AA,533400,182692,19.8,1020034
2745,150972165,Lady Abercorn's,Bar,51.51732552,-0.081525946,"2, 40, Liverpool Street",EC2M 7QN,533211,181567,17.6,1020034
2746,129153529,The Other Room Beer Bar,Bar,51.49570122,-0.082910909,60,SE1 4TR,533177.9,179159.8,17,1020034
2747,129149254,Simmons,Bar,51.51408175,-0.131255181,"2, Bateman Street",W1D 4AE,529770,181117,7.9,1020034
2748,125502777,Blacklock,Bar,51.51176357,-0.134594096,24,W1D 7LG,529544.9,180853.3,9.2,1020034
2749,129849852,The Corner Bar,Bar,51.52709354,-0.097555953,125,EC1V 8AP,532070.6,182624.2,13.9,1020034
2750,127758535,Keepers,Bar,51.51064623,-0.077321756,10,EC3N 2NR,533522.2,180831.9,17.7,1020034
2751,126936288,Be at One,Bar,51.51406266,-0.130621821,"17, Greek Street",W1D 4DR,529814,181116,16.5,1020034
2752,127758946,The Hydrant,Bar,51.51037766,-0.086357382,1,EC3R 8BG,532896,180785.6,17.3,1020034
2753,127757738,Bonfire,Bar,51.5198117,-0.093920027,Silk Street,EC2Y 8DS,532343.9,181821,94.7,1020034
2754,127758942,Simmons,Bar,51.51063881,-0.069042754,61,E1 8LG,534096.7,180846.2,12.2,1020034
2755,123171594,Silk & Grain,Bar,51.51321598,-0.086428674,33-35,EC3V 3ND,532882.8,181101.1,14.7,1020034
2756,123164058,Bierschenke,Bar,51.51715248,-0.085795253,4,EC2M 5NT,532915.3,181540,33.9,1020034
2757,123173476,The Bump Caves,Bar,51.50284373,-0.076905252,206-208,SE1 2UP,533573.9,179965,10,1020034
2758,123168267,The Sugarloaf,Bar,51.51231756,-0.09294012,65,EC4N 5AA,532433.6,180989.4,13.4,1020034
2759,124043714,The Culpepper,Bar,51.51688595,-0.07292382,40,E1 6LP,533809.1,181533.8,10.2,1020034
2760,114112006,Zoo Too,Bar,51.51089433,-0.129251302,18,WC2H 7AX,529918.1,180766.1,12.5,1020034
2761,111314799,Backyard Bar & Kitchen,Bar,51.5253568,-0.055369335,"231-237, Cambridge Heath Road",E2 9NZ,535002,182508,13.6,1020034
2762,111309180,The 10 Cases,Bar,51.51452939,-0.124314554,18,WC2H 9BD,530250.3,181179.1,13.4,1020034
2763,124752226,Sea Containers,Bar,51.5084113,-0.106934519,20,SE1 9PD,531473.8,180529.8,40.9,1020034
2764,118150740,Magpie & Stump,Bar,51.51563605,-0.102824227,18,EC4M 7EP,531738.2,181340.6,28.2,1020034
2765,110643025,The Lounge,Bar,51.50549072,-0.1241843,2,SW1A 2EJ,530285.1,180174.2,25,1020034
2766,108229668,Cabin by Corney & Barrow,Bar,51.50314647,-0.113259209,"B18, The Balcony, Waterloo Station",SE1 7LY,531050,179933,70.3,1020034
2767,107671262,The Merchant of Bishopsgate,Bar,51.51906047,-0.081378086,Unit 50 The Concourse Liverpool Street Station,EC2M 7PY,533216.2,181760.2,66.9,1020034
2768,105186036,Davy's Wine House,Bar,51.51828069,-0.115314773,57,WC1V 6DT,530864,181612.3,18.3,1020034
2769,105189616,The White Swan,Bar,51.5110122,-0.125594636,14,WC2N 4LF,530171.5,180785.7,16,1020034
2770,105186678,Bar Pepito,Bar,51.53116505,-0.12153019,"1, Varnishers Yard",N1 9FD,530396,183034,35.4,1020034
2771,96593536,Bar 120,Bar,51.5274887,-0.096748009,120,EC1V 8DS,532125.5,182669.6,9.3,1020034
2772,95452972,Davy's at St. James's,Bar,51.50602613,-0.138259392,20,SW1Y 6QY,529306.8,180208.8,9.2,1020034
2773,95345543,Aston Bar & Restaurant,Bar,51.5240396,-0.137955791,130,W1T 5AY,529276.9,182212.5,26.7,1020034
2774,95853779,Barrio Soho,Bar,51.51422325,-0.136475311,6,W1F 8PS,529407.4,181123.5,15.3,1020034
2775,95850416,Nomad,Bar,51.52407122,-0.095842502,58,EC1V 9AJ,532198.2,182291.2,11.2,1020034
2776,95821619,The Saint,Bar,51.51532988,-0.099798737,1,EC4M 7DQ,531949,181312,32.5,1020034
2777,95801489,Ruba Bar,Bar,51.50477301,-0.081979734,5,SE1 2BY,533216.1,180170.3,24.7,1020034
2778,95503569,Club 49,Bar,51.51401238,-0.131077867,49,W1D 4EG,529782.5,181109.6,14.8,1020034
2779,95441706,Freedom Cafe-Bar,Bar,51.51281252,-0.133320468,National House 60-66,W1F 0TA,529630.3,180972.2,15.1,1020034
2780,95249533,Zebrano,Bar,51.51308536,-0.139115907,14-16,W1F 7BT,529227.4,180992.3,12.4,1020034
2781,95246680,Clinks Bar,Bar,51.50548102,-0.095129097,53-61,SE1 9HH,532301.5,180225.2,21.7,1020034
2782,95239756,The Place Cafe,Bar,51.52729787,-0.128988438,17,WC1H 9PY,529889.7,182590.7,19.3,1020034
2783,157757571,The Grocer,Bar,51.51970735,-0.075962874,Spitalfields Market,E1 6DW,533590,181842,59.6,1020034
2784,143126234,Beer House,Bar,51.50271634,-0.111677602,Unit 15,SE1 7LY,531161,179888,39.9,1020034
2785,141440172,Drapers Bar & Kitchen Within Queen Mary College,Bar,51.52321484,-0.042884633,423,E1 4DH,535874.4,182292.9,34.7,1020034
2786,129110438,Brewdog,Bar,51.52239038,-0.103771677,45-47,EC1M 5RS,531653,182090,16,1020034
2787,129109962,Le Bar,Bar,51.52715215,-0.13548037,69,NW1 2HH,529439.8,182563,14,1020034
2788,124773206,The Salt Point Bar,Bar,51.5197542,-0.079809493,2 Exchange Square,EC2A 2EH,533323,181840.2,37.8,1020034
2789,105223600,Revolution Bar,Bar,51.51101473,-0.076102885,1,EC3N 2LS,533605.7,180875.1,28.2,1020034
2790,104582180,Grafton Arms,Bar,51.49745343,-0.134120935,2,SW1P 2HP,529618.3,179262.8,16.5,1020034
2792,91382653,The Shoreditch,Bar,51.52589713,-0.078223335,144-145,E1 6JE,533415.1,182526.2,22.8,1020034
2793,80411031,The Marquis Cornwallis,Bar,51.52450381,-0.125096871,31,WC1N 1AP,530167.6,182286.9,14.1,1020034
2794,91354579,Katzenjammers,Bar,51.50489466,-0.091033878,The Hop Exchange 24,SE1 1TY,532587.4,180167.4,19.9,1020034
2795,78367101,T C R Lounge Bar,Bar,51.52202826,-0.135425872,183,W1T 7PE,529458.1,181993.3,16.1,1020034
2796,78359801,Slug & Lettuce,Bar,51.51240718,-0.075140593,St. Clare House 30-33,EC3N 1DD,533668.4,181031.7,21.8,1020034
2797,78357913,Be at One Bar,Bar,51.51888623,-0.078315241,16-18,E1 6AN,533429.2,181746.4,7.7,1020034
2798,146692380,The Understudy,Bar,51.50686469,-0.1140855,Upper Ground,SE1 9PX,530982,180345,63.4,1020034
2799,64100140,New Bloomsbury Set,Bar,51.52584085,-0.125425415,76,WC1N 1AG,530141,182435,12.4,1020034
2800,146686887,Martini Bar,Bar,51.51995897,-0.09412865,Barbican Centre,EC2Y 8DS,532329,181837,74.9,1020034
2801,54283568,Roadtrip & the Workshop,Bar,51.52666835,-0.084029498,243,EC1V 9EY,533010.1,182601.4,22.1,1020034
2802,48064810,The Adam & Eve,Bar,51.51650088,-0.137483509,77a Wells Street,W1T 3QQ,529331,181375,17.9,1020034
2803,48059822,Slug & Lettuce,Bar,51.51143334,-0.131643144,5,WC2H 7BF,529750.6,180821.8,11.8,1020034
2804,48055158,Fitzrovia,Bar,51.51991217,-0.134850691,18,W1T 2QF,529504,181759,9.5,1020034
2805,48053268,The William Blake,Bar,51.52506796,-0.090112422,Classic House 174-180,EC1V 9BP,532592.8,182412.4,16.6,1020034
2806,48054428,Slug & Lettuce,Bar,51.49670478,-0.135221936,Artillery House 11-19,SW1P 1RT,529544,179177.6,25.9,1020034
2807,48065843,Bar Polski,Bar,51.51740096,-0.118940023,11,WC1V 7DX,530615,181508,29.8,1020034
2808,48048527,1920,Bar,51.52321872,-0.100612038,19-20,EC1V 0DR,531869.8,182187.8,13.6,1020034
2809,146686492,The Blind Pig,Bar,51.51384484,-0.136712702,58,W1F 7NE,529392,181081,11.9,1020034
2810,158050184,The White Haus,Bar,51.51549674,-0.104386599,20,EC4A 4AB,531630.2,181322.3,15,1020034
2811,158045051,The Trinity Bell,Bar,51.51381411,-0.079064853,"18-20, Creechurch Lane",EC3A 5AY,533392,181181,5.7,1020034
2812,158047296,The Phoenix Bar,Bar,51.52622028,-0.078297667,138,E1 6JE,533409,182562,5.4,1020034
2814,159229005,The Alchemist,Bar,51.51138643,-0.126897926,63,WC2N 4JS,530080,180825,8.4,1020034
2815,159227369,Yopo,Bar,51.51789979,-0.135538271,20-21,W1T 1PG,529462,181534,8.2,1020034
2816,159227365,Cutting Room,Bar,51.52057901,-0.137201816,95,W1T 4PZ,529339,181829,17.6,1020034
2817,159228125,Be at One,Bar,51.5131725,-0.124994333,Second Floor and Third Floor 5,WC2H 9JA,530207,181027,12.3,1020034
2818,159230496,Opium,Bar,51.51044954,-0.132432775,9,W1D 6DG,529698.6,180711,10.2,1020034
2820,159231190,Vivi,Bar,51.51619557,-0.129035544,22-24,WC2H 8AB,529918,181356,20.3,1020034
2821,158050747,Funkenpumper,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2822,158050746,Gin Kitchen,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2823,158050745,House of Bamboo,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2824,158050744,Pioneer,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2825,158050743,Winerama,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2826,158050741,German Sex Dungeon,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2827,159228576,Sugar,Bar,51.51083775,-0.131964384,11,W1D 6PG,529730,180755,15.9,1020034
2828,158045222,Great Room,Bar,51.51074589,-0.043597775,"Holiday Inn Express, 469-475, The Highway",E1W 3HN,535862,180905,23.1,1020034
2829,159226962,Gezellig,Bar,51.51689296,-0.122593085,193-197,WC1V 7BD,530363,181445,31.8,1020034
2830,158050748,Dick's Magic T-Bar,Bar,51.52313652,-0.078888786,17-19,EC2A 3EJ,533377,182218,28.7,1020034
2831,159235133,London City Runners,Bar,51.49851798,-0.073161298,"130, Druid Street",SE1 2HH,533846.4,179490.8,8.1,1020034
2832,159231055,Village,Bar,51.51241606,-0.133384234,"81, Wardour Street",W1D 6QD,529627,180928,15.5,1020034
2833,159230491,Be at One,Bar,51.51187656,-0.138479174,10,W1F 9RA,529275,180859,8.3,1020034
2834,159228126,Redemption,Bar,51.51426492,-0.126390713,15,WC2H 9AT,530107,181146,16.7,1020034
2835,159231495,Grays & Feather,Bar,51.51209845,-0.120253747,26,WC2E 7DD,530539,180916,11.1,1020034
2836,159235143,Hawkes Cider & Taproom,Bar,51.49953983,-0.075040205,86-90,SE1 2HQ,533713,179601,6.1,1020034
2837,158051597,Bar Contra,Bar,51.49786947,-0.044899848,Hawker House,SE16 7PJ,535809.9,179470.7,63.7,1020034
2838,158051595,Gin Kitchen,Bar,51.49786947,-0.044899848,Hawker House,SE16 7PJ,535809.9,179470.7,63.7,1020034
2839,158051596,Cafe Torino,Bar,51.49786947,-0.044899848,Hawker House,SE16 7PJ,535809.9,179470.7,63.7,1020034
2840,158051530,Rotate,Bar,51.5263111,-0.082748472,Basement Floor 1,EC2A 3DA,533100,182564,27,1020034
2841,159232981,Hakata,Bar,51.4988356,-0.080904957,"177, Bermondsey Street",SE1 3UW,533308,179512,7.4,1020034
2843,159232969,Hello Darling,Bar,51.50181071,-0.109049469,131,SE1 8UR,531346,179792,24.8,1020034
2844,159236680,Prosecco House,Bar,51.50347675,-0.07695641,"One Tower Bridge, 1, Tower Bridge Road",SE1 2UP,533568.5,180035.3,15.2,1020034
2845,159232597,The Raven,Bar,51.50325354,-0.076670423,218,SE1 2UP,533589,180011,16.1,1020034
2846,159235522,The Hercules,Bar,51.49820457,-0.112502332,2,SE1 7BL,531116.7,179384.8,21.5,1020034
2847,159229423,Kanaloa,Bar,51.51540984,-0.106410879,,EC4A 3BQ,531490,181309,10.7,1020034
2848,158051185,Union Bar & Pool,Bar,51.49786947,-0.044899848,Hawker House,SE16 7PJ,535809.9,179470.7,63.7,1020034
2849,158051183,Street Vin,Bar,51.49786947,-0.044899848,Hawker House,SE16 7PJ,535809.9,179470.7,63.7,1020034
2850,159232499,Bread & Roses @ the Chapel,Bar,51.52834479,-0.118935908,Headland House 308-312,WC1X 8DP,530584,182725,13.6,1020034
2851,159229081,Kona,Bar,51.49847066,-0.137469448,45,SW1E 6BS,529383,179370,12.9,1020034
2852,150973921,Le Madison,Bar,51.51929809,-0.056593176,"51, Raven Row",E1 2EG,534935,181832,19.5,1020034
2853,158045228,Nou Way,Bar,51.51965129,-0.072001336,"63, Brick Lane",E1 6QL,533865,181843,13.4,1020034
2854,158045225,Traders,Bar,51.50719384,-0.071835573,"Ivory House, 13, St. Katharines Way",E1W 1AT,533913,180458,72,1020034
2855,157511491,The Barrel Vault,Bar,51.53142774,-0.126147494,Unit 29 St Pancras International Station,N1C 4QL,530075,183055,54.2,1020034
2856,146549923,Black Rock,Bar,51.52140393,-0.08456903,"9, Christopher Street",EC2A 2BS,532988,182015,11.5,1020034
2857,158045053,The Chocolate Cocktail Club,Bar,51.52415533,-0.071378623,Flat 7 202-204,E1 6SA,533895,182345,10.4,1020034
2858,146549725,Flock,Bar,51.51093762,-0.07529477,105a,EC3N 1LA,533662,180868,12.3,1020034
2859,146549880,Hookah Lounge,Bar,51.5237824,-0.071668274,"133, Brick Lane",E1 6SB,533876,182303,13.5,1020034
2860,146549869,The Jewry,Bar,51.5133599,-0.076590652,37a,EC3N 2ET,533565,181135,7.2,1020034
2862,158044903,Tracks & Records,Bar,51.51727842,-0.07700211,94,E1 7EZ,533525,181570,18.1,1020034
2863,157510654,Call Me Mr Lucky,Bar,51.504556,-0.091442849,11,SE1 1RQ,532560,180129,14.2,1020034
2864,146549724,London Cocktail Club,Bar,51.51068044,-0.085955588,2b,EC3M 1AE,532923,180820,12.7,1020034
2865,158049414,Juno Rooms,Bar,51.51299418,-0.093295223,"67-69, Watling Street",EC4M 9DD,532407,181064,7.1,1020034
2866,158049370,The Whitecross Tap,Bar,51.52414815,-0.093492439,142-146,EC1Y 8QJ,532361,182304,11.1,1020034
2867,158049360,Canvas Bar,Bar,51.51495793,-0.086323962,27e,EC2N 2AN,532885,181295,10,1020034
2868,158049359,Limin',Bar,51.51959361,-0.075004801,107b,E1 6BG,533656.8,181831.1,37.7,1020034
2869,158049349,London Cocktail Club,Bar,51.52221581,-0.084174588,"63, Worship Street",EC2A 2DU,533013,182106,16.1,1020034
2870,157516395,Vq,Bar,51.52588332,-0.135990633,152-156,NW1 2LU,529408,182421,16.4,1020034
2871,146547880,Natural Kitchen,Bar,51.51557076,-0.087508957,1a,EC2R 7BH,532801,181361,8.4,1020034
2872,150969998,The Union,Bar,51.51467836,-0.102603152,33-34,EC4M 7AU,531756.3,181234.5,60.1,1020034
2873,157516407,Jack Solomons Club,Bar,51.51106682,-0.134491414,Second Floor 41-44,W1D 7NB,529554,180776,19.7,1020034
2874,158044298,The Nelson's,Bar,51.53014467,-0.069755844,32,E2 7SB,533990,183014,8.3,1020034
2875,146549940,City Bar,Bar,51.51000023,-0.09056683,13-16,EC4R 3UL,532605,180736,10.8,1020034
2876,146549929,Bad Egg,Bar,51.51934668,-0.089657028,Citypoint 1,EC2Y 9AW,532641,181777,39.9,1020034
2877,158047290,Goose Island Brew Pub,Bar,51.52277638,-0.078312922,Basement and Ground Floors Lazard House 221-222,E1 6PJ,533418,182179,5.4,1020034
2878,158047304,The Draft House,Bar,51.51926028,-0.103728724,"55, Charterhouse Street",EC1M 6HA,531665,181742,4.5,1020034
2879,158047301,Beer Hawk,Bar,51.52019822,-0.10056186,"38, Charterhouse Street",EC1M 6JH,531882,181852,6.4,1020034
2881,146548993,Long Arm Pub & Brewery,Bar,51.52202271,-0.085566524,Royal London House 20-26,EC2A 1DX,532917,182082,66,1020034
2882,146548986,Pitcher & Piano,Bar,51.51933628,-0.089570979,"10, Citypoint, 1, Ropemaker Street",EC2Y 9HR,532647,181776,45.9,1020034
2883,158050196,26 Furnival Street,Bar,51.51673161,-0.110305276,26,EC4A 1JS,531216,181449,6.7,1020034
2884,146549223,The Tankard,Bar,51.49527946,-0.110558728,111,SE11 6SF,531260,179063,9.2,1020034
2885,146549201,The Devil's Darling,Bar,51.52140393,-0.08456903,Basement 9,EC2A 2BS,532988,182015,11.5,1020034
2886,158048951,The Tappit Hen,Bar,51.51198763,-0.08891285,21,EC4N 8AD,532714,180960,8,1020034
2887,158044142,Purple-Ish,Bar,51.52884506,-0.04881949,123,E2 0QN,535446,182908,21.2,1020034
2888,158044138,Nola,Bar,51.52871961,-0.049387121,107,E2 0QN,535407,182893,24,1020034
2889,146548831,Vq,Bar,51.51407244,-0.07562383,9,EC3N 1AH,533630,181216,18.1,1020034
2890,146548706,Hoxton Cabin,Bar,51.53060423,-0.07693081,132,E2 8DP,533491,183052,7.8,1020034
2891,158045610,The Moretown Belle,Bar,51.50729819,-0.067248695,"5, Thomas More Street",E1W 1YW,534231,180478,10.6,1020034
2892,150974355,Horse & Wig,Bar,51.51903065,-0.11346766,"Cromwell House, 14, Fulwood Place",WC1V 6HZ,530990,181699,40.5,1020034
2893,158045459,Shochu Lounge,Bar,51.51898809,-0.135551481,37,W1T,529458,181655,15.7,1020034
2894,157512571,The Barrel Project,Bar,51.49865869,-0.072858568,80 Arnold Estate,SE1 2DU,533867,179507,14.8,1020034
2895,154157028,Green Room,Bar,51.52375827,-0.080668876,45,EC2A 3PT,533251.7,182283.9,15.8,1020034
2896,154156609,333 Mother,Bar,51.52717321,-0.080477691,333,EC1V 9LE,533255,182664,18.1,1020034
2897,154154539,Seveni,Bar,51.49599966,-0.111724697,82,SE11 6NL,531177,179141,33.7,1020034
2898,154158234,The Lamb & Trotter,Bar,51.51703218,-0.098300971,6,EC1A 7BX,532048,181504,7.4,1020034
2899,154154059,Simmons,Bar,51.52027757,-0.101019817,"105, Charterhouse Street",EC1M 6HW,531850,181860,24.8,1020034
2900,154152785,Jack's Shack,Bar,51.52430199,-0.075379978,36,E2 7DP,533617,182354,8.8,1020034
2901,154152381,Spirit of 76,Bar,51.51846394,-0.07417031,76,E1 6LY,533718,181707,11.9,1020034
2902,154156591,Bottles,Bar,51.51924433,-0.075146373,Flat 67,E1 6AA,533648,181792,17.8,1020034
2903,154151942,Natural Kitchen,Bar,51.50809271,-0.071812034,Fifth Floor West 1,E1W 1AZ,533912,180558,27.9,1020034
2904,152790595,The Blue Lion,Bar,51.52394234,-0.115816201,133,WC1X 8TU,530813,182241,7.5,1020034
2905,157513237,Iron Stag Bar,Bar,51.52719991,-0.081009981,Basement and Ground Floors 46,N1 6PB,533218,182666,13.5,1020034
2906,152788930,At the Hampshire Lounge Bar,Bar,51.50997472,-0.129722745,31,WC2H 7LH,529888,180663,8,1020034
2907,152788915,Epoc,Bar,51.51222169,-0.134732469,"Adanami Shobo, 30, Brewer Street",W1F 0SS,529534,180904,24.3,1020034
2908,152784380,Tap & Bottle,Bar,51.50411864,-0.09496257,64,SE1 1TD,532317,180074,11.5,1020034
2909,152789206,The Anchor,Bar,51.5069724,-0.0929414,34,SE1 9EF,532449,180395,13.6,1020034
2910,152784374,Bob's Lobster,Bar,51.50307907,-0.084141599,59,SE1 3QX,533071,179978,8.5,1020034
2911,157520199,Bedales of Borough Market,Bar,51.50541769,-0.090239661,5,SE1 9AL,532641,180227,12.6,1020034
2912,157511495,Tonight Josephine,Bar,51.52748585,-0.080349209,"39a, Hoxton Square",N1 6NN,533263,182699,12.9,1020034
2913,157511490,Nikki's,Bar,51.52748585,-0.080349209,"39a, Hoxton Square",N1 6NN,533263,182699,12.9,1020034
2914,157511487,Havanna,Bar,51.5273933,-0.081838013,1,N1 6NU,533160,182686,7.3,1020034
2915,157519508,Cecconi's,Bar,51.5132375,-0.130756486,19-21,W1D 5JJ,529807,181024,12.1,1020034
2916,157516839,The King of Soho Winter Gin Palace,Bar,51.51159589,-0.134397743,21,W1D 7LB,529559,180835,9,1020034
2917,154158243,The Waiting Room,Bar,51.51636546,-0.103776891,1,EC4M 7RA,531670,181420,17.8,1020034
2918,157516421,Pillars of Hercules,Bar,51.51459169,-0.131090186,7,W1D 4DF,529780,181174,3.7,1020034
2919,157516400,Genuine Liquorette,Bar,51.516726,-0.132977425,6,W1T 1HL,529643,181408,19,1020034
2920,152789168,The Blue Posts,Bar,51.51114509,-0.132629147,28,W1D 6DJ,529683,180788,10.4,1020034
2921,149628766,The Listing,Bar,51.51077878,-0.08956007,27a,EC4R 0AN,532672.6,180824.4,14.6,1020034
2922,150971581,Ballie Ballerson,Bar,51.52555661,-0.080603345,97-113,EC2A 3BS,533251,182484,11.4,1020034
2923,150969996,Editor's Tap,Bar,51.51477659,-0.109521434,"5-11, Fetter Lane",EC4A 1BR,531276,181233,6.4,1020034
2924,150971583,Rascals,Bar,51.52555661,-0.080603345,97-113,EC2A 3BS,533251,182484,11.4,1020034
2925,149631903,Lounge,Bar,51.4995531,-0.131460522,21,SW1H 9LL,529797,179501,16.1,1020034
2926,150973668,The Running Horse,Bar,51.51365427,-0.069876537,7,E1 8FU,534030,181180,38.4,1020034
