business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,category,category1,category2,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose
jlTAd5UaI7GdUZ2IJGofaA,Taco Bell,8043 North Durango,Las Vegas,NV,89131,36.30647,-115.27868,4.0,5,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Fast Food, Restaurants, Tex-Mex, Mexican, Tacos","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-2:0'}",Fast Food, Restaurants, Tex-Mex,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,3.0,7.0,3.0,7.0,2.0
dOZXF4OwDaXXB3NYA7xj8w,Subway Restaurants,3645 Las Vegas Blvd South,Las Vegas,NV,89109,36.1137673695,-115.167411908,1.5,17,1,"{'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Sandwiches, Fast Food,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
lKq4Qsz13FDcAVgp49uukQ,Slice of Vegas,"3930 Las Vegas Blvd S, Ste 120",Las Vegas,NV,89119,36.094448,-115.176184,4.0,744,1,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Pizza, Vegan, Italian, Food, Nightlife, Bars, Beer, Wine & Spirits","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Restaurants, Pizza, Vegan,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24,11.0,24,11.0,23.0
i9mqSffakkmhtR_iyBnhnQ,Garionban,"4545 Spring Mountain Rd, Ste 102",Las Vegas,NV,89103,36.1259897637,-115.2024704218,4.0,132,1,"{'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'HappyHour': 'False', 'Ambience': ""{'touristy': True, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}""}","Restaurants, Barbeque, Asian Fusion, Soup, Korean","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}",Restaurants, Barbeque, Asian Fusion,8.0,24,8.0,24,8.0,24,8.0,24,8.0,24,8.0,24,8.0,24
fs5MuKWT28LAa8ql_mq43g,Bar Sake & Robata Grill,3000 Paradise Rd,Las Vegas,NV,89109,36.1362611,-115.1512539,5.0,6,1,"{'Smoking': ""u'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'CoatCheck': 'False'}","Japanese, Nightlife, Sushi Bars, Cocktail Bars, Restaurants, Bars",,Japanese, Nightlife, Sushi Bars,None,None,None,None,None,None,None,None,None,None,None,None,None,None
MD5aTUMKi-Qk0-jr3xRgng,Villa Italian Kitchen,4949 N Rancho Dr,Las Vegas,NV,89130,36.2498922,-115.2441383,2.5,7,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Pizza, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",Pizza, Restaurants,,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,12.0,18.0
udVwn1xmhMDafZvoJepGBw,P.F. Chang's,"6671 Las Vegas Blvd South A-115, Ste A-115",Las Vegas,NV,89119,36.0677531,-115.175246,3.5,73,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}""}","Chinese, Restaurants, Gluten-Free, Asian Fusion","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",Chinese, Restaurants, Gluten-Free,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0
Iv5lyi_ule9sNIOncmusIw,The Kitchen at Atomic,927 Fremont St,Las Vegas,NV,89101,36.1665341006,-115.1352132488,4.5,175,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'GoodForDancing': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'Smoking': ""u'outdoor'"", 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Sandwiches, American (New), Nightlife, Restaurants, Pubs, Bars, Cocktail Bars","{'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-23:0'}",Sandwiches, American (New), Nightlife,None,None,None,None,17.0,23.0,17.0,23.0,17.0,24,17.0,24,17.0,23.0
Rmw9HB35S9qobQKN6bXgmA,Pizza Hut,6130 W Lake Mead Blvd,Las Vegas,NV,89108,36.1971573,-115.2243225,2.0,32,1,"{'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Pizza, Restaurants, Chicken Wings, Italian","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}",Pizza, Restaurants, Chicken Wings,10.5,24,10.5,24,10.5,24,10.5,24,10.5,1.0,10.5,1.0,10.5,24
ugIDAeQPfKs9GVBaPUSBkA,Sushiro,"556 N Eastern Ave, Ste H",Las Vegas,NV,89101,36.1719092333,-115.115041472,4.5,107,1,"{'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BYOB': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'HappyHour': 'True', 'DogsAllowed': 'False', 'Corkage': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'False'}","Japanese, Restaurants, Sushi Bars, Seafood, Buffets","{'Monday': '11:30-16:0', 'Tuesday': '16:0-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",Japanese, Restaurants, Sushi Bars,11.5,16.0,16.0,21.0,11.5,21.0,11.5,21.0,11.5,22.0,11.5,22.0,11.5,21.0
JXvLE5CRN88sccZtNeMIrQ,Roberto's Taco Shop,2151 N Rancho Dr,Las Vegas,NV,89106,36.1994795131,-115.197010872,2.0,49,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""'loud'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Mexican, Restaurants, Fast Food",,Mexican, Restaurants, Fast Food,None,None,None,None,None,None,None,None,None,None,None,None,None,None
A6pNd2ESBUde8NcBUCu2Nw,La Salumeria,3770 S Las Vegas Blvd,Las Vegas,NV,89109,36.104609105,-115.17602887,5.0,5,1,,"Italian, Restaurants, Specialty Food, Food, Meat Shops, Cheese Shops",,Italian, Restaurants, Specialty Food,None,None,None,None,None,None,None,None,None,None,None,None,None,None
vHz2RLtfUMVRPFmd7VBEHA,Gordon Ramsay Hell's Kitchen,3570 S Las Vegas Blvd,Las Vegas,NV,89109,36.1157859555,-115.17323,4.5,4672,1,"{'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'HappyHour': 'False', 'DogsAllowed': 'False', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'True', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Caters': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BikeParking': 'False'}","Restaurants, American (New), Breakfast & Brunch, Burgers","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Restaurants, American (New), Breakfast & Brunch,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24
UC2oJl7Ia8gSoe4sY3nhqA,Durango Taco Shop,1380 E Flamingo Rd,Las Vegas,NV,89119,36.1149104123,-115.1334605366,2.5,31,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Mexican, Restaurants, Tacos","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Mexican, Restaurants, Tacos,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
qJEtXdrOQeo9py0Wqr6LKQ,Blaze Fast Fired Pizza,7160 N Durango Dr,Las Vegas,NV,89149,36.2911926683,-115.2868289128,4.0,242,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'GoodForKids': 'True'}","Fast Food, Restaurants, Pizza, Salad","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Fast Food, Restaurants, Pizza,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0
HmeRzfULqmvcx_3TRe_tBw,Cevicheria El Diamante,2457 E Tropicana Ave,Las Vegas,NV,89121,36.0998450965,-115.1171842217,4.5,145,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'WiFi': ""'free'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'""}","Mexican, Restaurants, Seafood","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",Mexican, Restaurants, Seafood,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0
mnU3iGsL55MCWXiWV3AcAQ,In-N-Out Burger,5690 Centennial Ctr Blvd,Las Vegas,NV,89149,36.2653018,-115.2570406,4.0,213,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Burgers, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}",Burgers, Fast Food, Restaurants,0.0,24,10.5,1.0,10.5,1.0,10.5,1.0,10.5,1.5,10.5,1.5,10.5,1.0
s-ekIlqNY_D5GQXJoxjF_w,Da 9th Island Kitchen,"2150 N Tenaya Way, Ste 1131",Las Vegas,NV,89128,36.1612830027,-115.0904110819,3.5,3,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Restaurants, Event Planning & Services, Caterers, Food Delivery Services, Hawaiian","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0'}",Food, Restaurants, Event Planning & Services,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,None,None,None,None
cFL5Uu0XxIH4OdbKXXoGCQ,El Gordito,5815 W Tropicana,Las Vegas,NV,89118,36.09989,-115.2210814,4.0,18,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Mexican, Grocery, Food",,Restaurants, Mexican, Grocery,None,None,None,None,None,None,None,None,None,None,None,None,None,None
